,Media,I-E,S-N,T-F,J-P
33,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-09-25_08-39-24_UTC.jpg,0,0,0,0
34,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-10-02_10-16-40_UTC.jpg,0,0,0,0
35,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-10-05_09-32-16_UTC.jpg,0,0,0,0
36,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-10-08_17-22-16_UTC.jpg,0,0,0,0
37,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-10-16_04-54-19_UTC.jpg,0,0,0,0
38,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-10-24_08-10-28_UTC.jpg,0,0,0,0
39,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-11-14_01-20-03_UTC.jpg,0,0,0,0
40,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-11-21_12-39-38_UTC.jpg,0,0,0,0
41,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-11-24_06-10-22_UTC.jpg,0,0,0,0
42,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-12-05_06-01-35_UTC.jpg,0,0,0,0
43,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-12-12_12-34-15_UTC.jpg,0,0,0,0
44,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-12-19_09-25-12_UTC_1.jpg,0,0,0,0
45,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2020-12-24_12-18-24_UTC.jpg,0,0,0,0
46,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-01-05_12-24-51_UTC.jpg,0,0,0,0
47,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-01-06_08-36-12_UTC_1.jpg,0,0,0,0
48,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-01-09_04-47-28_UTC.jpg,0,0,0,0
49,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-01-18_17-10-11_UTC.jpg,0,0,0,0
50,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-01-27_05-44-03_UTC.jpg,0,0,0,0
51,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-03-08_07-07-42_UTC.jpg,0,0,0,0
52,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-03-08_14-46-33_UTC_1.jpg,0,0,0,0
53,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-03-20_15-05-23_UTC.jpg,0,0,0,0
54,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-03-26_06-46-29_UTC.jpg,0,0,0,0
55,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-03-26_06-47-58_UTC.jpg,0,0,0,0
56,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-03-31_02-08-13_UTC_1.jpg,0,0,0,0
57,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-04-01_01-42-07_UTC.jpg,0,0,0,0
58,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-04-16_05-12-38_UTC.jpg,0,0,0,0
59,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-05-05_00-18-03_UTC.jpg,0,0,0,0
60,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-06-25_11-08-52_UTC.jpg,0,0,0,0
61,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-06-25_15-15-08_UTC.jpg,0,0,0,0
62,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-06-26_09-29-28_UTC.jpg,0,0,0,0
63,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-06-26_09-32-04_UTC.jpg,0,0,0,0
64,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-09_13-04-54_UTC.jpg,0,0,0,0
65,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-11_05-02-52_UTC.jpg,0,0,0,0
66,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-11_16-36-10_UTC.jpg,0,0,0,0
67,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-12_14-06-09_UTC.jpg,0,0,0,0
68,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-14_07-51-35_UTC_1.jpg,0,0,0,0
69,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-15_04-58-50_UTC.jpg,0,0,0,0
70,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-19_05-28-40_UTC.jpg,0,0,0,0
71,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-23_10-38-43_UTC.jpg,0,0,0,0
72,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-28_04-30-31_UTC.jpg,0,0,0,0
73,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-28_05-38-17_UTC_1.jpg,0,0,0,0
74,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-07-28_10-20-03_UTC.jpg,0,0,0,0
75,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-08-07_14-07-22_UTC.jpg,0,0,0,0
76,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-08-19_12-44-08_UTC.jpg,0,0,0,0
77,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-08-22_08-14-23_UTC_1.jpg,0,0,0,0
78,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-08-23_05-32-21_UTC.jpg,0,0,0,0
79,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-08-23_06-53-05_UTC.jpg,0,0,0,0
80,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-08-24_07-06-54_UTC_1.jpg,0,0,0,0
81,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-08-24_07-11-08_UTC.jpg,0,0,0,0
82,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-09-05_16-25-38_UTC_1.jpg,0,0,0,0
83,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-09-10_15-26-39_UTC.jpg,0,0,0,0
84,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-09-11_07-35-46_UTC.jpg,0,0,0,0
85,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-09-17_04-27-55_UTC.jpg,0,0,0,0
86,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-09-22_05-45-41_UTC_1.jpg,0,0,0,0
87,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-09-25_03-08-53_UTC.jpg,0,0,0,0
88,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-09-27_11-19-49_UTC.jpg,0,0,0,0
89,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-10-08_01-47-58_UTC_1.jpg,0,0,0,0
90,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-10-15_12-34-20_UTC.jpg,0,0,0,0
91,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-10-16_09-42-49_UTC.jpg,0,0,0,0
92,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-11-11_15-41-36_UTC_1.jpg,0,0,0,0
93,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-12-01_06-26-57_UTC.jpg,0,0,0,0
94,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-12-21_15-34-08_UTC.jpg,0,0,0,0
95,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-12-22_07-59-50_UTC.jpg,0,0,0,0
96,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-12-24_03-05-00_UTC.jpg,0,0,0,0
97,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2021-12-25_02-43-02_UTC.jpg,0,0,0,0
98,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-01-04_14-11-36_UTC.jpg,0,0,0,0
99,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-01-09_14-31-17_UTC.jpg,0,0,0,0
100,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-02-03_01-44-44_UTC.jpg,0,0,0,0
101,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-03-13_11-37-44_UTC.jpg,0,0,0,0
102,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-03-25_01-55-08_UTC.jpg,0,0,0,0
103,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-03-31_17-16-57_UTC.jpg,0,0,0,0
104,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-04-16_03-46-55_UTC.jpg,0,0,0,0
105,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-04-16_05-31-14_UTC.jpg,0,0,0,0
106,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-04-16_08-09-38_UTC.jpg,0,0,0,0
107,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-05-09_00-39-56_UTC.jpg,0,0,0,0
108,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-05-09_08-31-49_UTC.jpg,0,0,0,0
109,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-06-13_11-51-02_UTC_1.jpg,0,0,0,0
110,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-06-26_07-36-14_UTC.jpg,0,0,0,0
111,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-06-29_09-02-52_UTC.jpg,0,0,0,0
112,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-07-02_14-15-12_UTC_1.jpg,0,0,0,0
113,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-07-07_06-45-08_UTC_1.jpg,0,0,0,0
114,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-09-30_05-35-30_UTC.jpg,0,0,0,0
115,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-10-22_13-52-30_UTC_1.jpg,0,0,0,0
116,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-11-04_12-35-13_UTC.jpg,0,0,0,0
117,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-11-08_14-15-25_UTC_1.jpg,0,0,0,0
118,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-11-18_09-21-05_UTC.jpg,0,0,0,0
119,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2022-11-19_17-50-42_UTC.jpg,0,0,0,0
120,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2023-02-17_16-06-36_UTC.jpg,0,0,0,0
121,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2023-02-20_04-36-37_UTC.jpg,0,0,0,0
122,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2023-02-25_11-52-27_UTC.jpg,0,0,0,0
123,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2023-02-28_08-45-12_UTC.jpg,0,0,0,0
124,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2023-03-09_07-11-18_UTC.jpg,0,0,0,0
125,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-01-08_09-36-20_UTC.jpg,0,0,0,0
126,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-01-09_06-50-41_UTC.jpg,0,0,0,0
127,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-01-14_21-23-03_UTC.jpg,0,0,0,0
128,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-01-15_09-38-37_UTC.jpg,0,0,0,0
129,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-01-19_12-59-57_UTC.jpg,0,0,0,0
130,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-01-20_00-49-51_UTC.jpg,0,0,0,0
131,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-01-27_20-16-09_UTC.jpg,0,0,0,0
132,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-01-29_11-59-04_UTC.jpg,0,0,0,0
133,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-01-29_13-20-16_UTC.jpg,0,0,0,0
134,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-01_07-40-52_UTC.jpg,0,0,0,0
135,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-03_12-37-37_UTC.jpg,0,0,0,0
136,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-07_03-05-46_UTC.jpg,0,0,0,0
137,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-08_10-05-44_UTC.jpg,0,0,0,0
138,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-11_07-16-52_UTC.jpg,0,0,0,0
139,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-11_07-20-40_UTC.jpg,0,0,0,0
140,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-11_17-56-05_UTC.jpg,0,0,0,0
141,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-14_01-48-19_UTC.jpg,0,0,0,0
142,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-18_07-41-03_UTC.jpg,0,0,0,0
143,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-21_02-36-14_UTC.jpg,0,0,0,0
144,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-02-21_16-08-13_UTC.jpg,0,0,0,0
145,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-05_04-17-03_UTC.jpg,0,0,0,0
146,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-05_09-06-18_UTC.jpg,0,0,0,0
147,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-07_16-59-25_UTC.jpg,0,0,0,0
148,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-09_04-17-41_UTC.jpg,0,0,0,0
149,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-12_05-07-19_UTC.jpg,0,0,0,0
150,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-12_10-21-40_UTC.jpg,0,0,0,0
151,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-19_06-51-05_UTC.jpg,0,0,0,0
152,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-23_09-46-39_UTC.jpg,0,0,0,0
153,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-27_04-28-18_UTC.jpg,0,0,0,0
154,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-27_10-58-56_UTC.jpg,0,0,0,0
155,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-29_13-48-25_UTC.jpg,0,0,0,0
156,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-03-30_01-28-16_UTC.jpg,0,0,0,0
157,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-02_09-20-08_UTC.jpg,0,0,0,0
158,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-03_02-56-27_UTC.jpg,0,0,0,0
159,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-05_03-07-42_UTC.jpg,0,0,0,0
160,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-05_05-58-59_UTC.jpg,0,0,0,0
161,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-08_09-45-41_UTC.jpg,0,0,0,0
162,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-09_02-02-04_UTC.jpg,0,0,0,0
163,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-16_10-16-27_UTC.jpg,0,0,0,0
164,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-17_10-00-36_UTC.jpg,0,0,0,0
165,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-21_13-55-42_UTC.jpg,0,0,0,0
166,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-21_14-00-38_UTC.jpg,0,0,0,0
167,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-22_05-35-12_UTC.jpg,0,0,0,0
168,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-24_02-01-52_UTC.jpg,0,0,0,0
169,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-25_05-48-41_UTC.jpg,0,0,0,0
170,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-04-29_11-22-09_UTC.jpg,0,0,0,0
171,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-05-03_00-52-40_UTC.jpg,0,0,0,0
172,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-05-03_01-54-56_UTC.jpg,0,0,0,0
173,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-05-05_08-24-03_UTC.jpg,0,0,0,0
174,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-05-06_12-02-33_UTC.jpg,0,0,0,0
175,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-05-21_07-16-00_UTC.jpg,0,0,0,0
176,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-05-23_17-49-34_UTC.jpg,0,0,0,0
177,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-06-08_04-58-24_UTC.jpg,0,0,0,0
178,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-06-08_15-27-32_UTC.jpg,0,0,0,0
179,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-06-11_08-28-58_UTC.jpg,0,0,0,0
180,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-06-30_15-11-21_UTC.jpg,0,0,0,0
181,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-07-01_05-40-26_UTC.jpg,0,0,0,0
182,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-07-10_07-35-28_UTC.jpg,0,0,0,0
183,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-07-26_14-17-19_UTC.jpg,0,0,0,0
184,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-08-30_02-00-56_UTC.jpg,0,0,0,0
185,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-01_16-06-38_UTC.jpg,0,0,0,0
186,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-10_00-15-18_UTC.jpg,0,0,0,0
187,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-10_06-36-34_UTC.jpg,0,0,0,0
188,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-11_16-58-49_UTC.jpg,0,0,0,0
189,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-11_17-52-36_UTC.jpg,0,0,0,0
190,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-14_17-37-38_UTC.jpg,0,0,0,0
191,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-17_10-30-26_UTC.jpg,0,0,0,0
192,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-19_00-57-45_UTC.jpg,0,0,0,0
193,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-21_11-46-13_UTC.jpg,0,0,0,0
194,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-23_14-43-30_UTC.jpg,0,0,0,0
195,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-28_15-30-23_UTC.jpg,0,0,0,0
196,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-30_06-04-27_UTC.jpg,0,0,0,0
197,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-09-30_12-18-00_UTC.jpg,0,0,0,0
198,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-12_08-57-16_UTC.jpg,0,0,0,0
199,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-12_17-14-01_UTC.jpg,0,0,0,0
200,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-13_01-12-14_UTC.jpg,0,0,0,0
201,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-13_01-58-59_UTC.jpg,0,0,0,0
202,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-18_15-09-56_UTC.jpg,0,0,0,0
203,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-20_10-57-53_UTC.jpg,0,0,0,0
204,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-23_04-54-08_UTC.jpg,0,0,0,0
205,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-23_05-22-13_UTC.jpg,0,0,0,0
206,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-24_01-34-33_UTC.jpg,0,0,0,0
207,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-26_05-15-22_UTC.jpg,0,0,0,0
208,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-10-27_15-29-23_UTC.jpg,0,0,0,0
209,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-01_05-58-32_UTC.jpg,0,0,0,0
210,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-02_00-41-45_UTC.jpg,0,0,0,0
211,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-05_15-09-56_UTC.jpg,0,0,0,0
212,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-05_15-16-46_UTC.jpg,0,0,0,0
213,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-12_13-06-42_UTC.jpg,0,0,0,0
214,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-17_15-50-15_UTC.jpg,0,0,0,0
215,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-18_08-27-10_UTC.jpg,0,0,0,0
216,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-18_12-40-37_UTC.jpg,0,0,0,0
217,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-18_12-41-44_UTC.jpg,0,0,0,0
218,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-19_12-17-07_UTC.jpg,0,0,0,0
219,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-20_02-00-58_UTC.jpg,0,0,0,0
220,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-20_04-44-33_UTC.jpg,0,0,0,0
221,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-21_04-33-02_UTC.jpg,0,0,0,0
222,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-23_04-00-22_UTC.jpg,0,0,0,0
223,/content/drive/MyDrive/PFA/DATASET/Data/yosshi1202/2017-11-26_05-57-32_UTC.jpg,0,0,0,0
