,Media,I-E,S-N,T-F,J-P
17,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-05-26_07-16-47_UTC.jpg,1,0,0,1
18,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-05-27_00-37-16_UTC.jpg,1,0,0,1
19,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-05-28_12-28-34_UTC.jpg,1,0,0,1
20,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-06-08_15-53-38_UTC.jpg,1,0,0,1
21,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-06-11_10-15-46_UTC.jpg,1,0,0,1
22,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-06-13_12-36-05_UTC.jpg,1,0,0,1
23,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-06-16_12-55-43_UTC.jpg,1,0,0,1
24,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-06-22_09-26-09_UTC.jpg,1,0,0,1
25,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-06-29_06-42-30_UTC.jpg,1,0,0,1
26,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-06-29_14-08-36_UTC.jpg,1,0,0,1
27,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-07-04_04-20-47_UTC.jpg,1,0,0,1
28,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-07-10_02-21-36_UTC.jpg,1,0,0,1
29,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-07-16_14-29-58_UTC.jpg,1,0,0,1
30,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-07-17_01-57-03_UTC.jpg,1,0,0,1
31,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-07-20_09-05-09_UTC.jpg,1,0,0,1
32,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-07-20_15-10-55_UTC.jpg,1,0,0,1
33,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-07-21_13-24-29_UTC.jpg,1,0,0,1
34,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-07-22_14-31-20_UTC.jpg,1,0,0,1
35,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-07-26_10-00-28_UTC.jpg,1,0,0,1
36,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-08-04_12-09-24_UTC.jpg,1,0,0,1
37,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-08-05_06-21-14_UTC.jpg,1,0,0,1
38,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-08-18_22-11-22_UTC.jpg,1,0,0,1
39,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-08-26_16-08-55_UTC.jpg,1,0,0,1
40,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-06_06-52-24_UTC_1.jpg,1,0,0,1
41,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-07_13-47-18_UTC.jpg,1,0,0,1
42,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-09_05-06-10_UTC.jpg,1,0,0,1
43,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-09_14-44-34_UTC.jpg,1,0,0,1
44,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-10_02-26-12_UTC.jpg,1,0,0,1
45,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-10_06-24-03_UTC.jpg,1,0,0,1
46,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-11_09-05-29_UTC.jpg,1,0,0,1
47,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-16_12-01-31_UTC.jpg,1,0,0,1
48,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-22_03-49-33_UTC.jpg,1,0,0,1
49,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-22_11-24-42_UTC.jpg,1,0,0,1
50,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-25_23-40-14_UTC.jpg,1,0,0,1
51,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-09-30_03-56-53_UTC.jpg,1,0,0,1
52,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-04_09-47-13_UTC.jpg,1,0,0,1
53,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-07_12-46-05_UTC.jpg,1,0,0,1
54,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-11_05-18-16_UTC.jpg,1,0,0,1
55,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-13_13-21-26_UTC.jpg,1,0,0,1
56,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-19_15-16-07_UTC_1.jpg,1,0,0,1
57,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-20_11-07-16_UTC.jpg,1,0,0,1
58,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-25_05-45-10_UTC_1.jpg,1,0,0,1
59,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-26_16-30-19_UTC.jpg,1,0,0,1
60,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-28_02-03-06_UTC.jpg,1,0,0,1
61,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-29_12-11-22_UTC.jpg,1,0,0,1
62,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-10-31_23-47-32_UTC.jpg,1,0,0,1
63,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-11-02_19-08-46_UTC.jpg,1,0,0,1
64,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-11-05_23-33-52_UTC.jpg,1,0,0,1
65,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-11-06_11-40-12_UTC.jpg,1,0,0,1
66,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-11-10_09-45-07_UTC.jpg,1,0,0,1
67,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-11-12_01-31-50_UTC.jpg,1,0,0,1
68,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-11-18_11-37-20_UTC.jpg,1,0,0,1
69,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-11-19_23-25-43_UTC.jpg,1,0,0,1
70,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-11-20_10-54-27_UTC_1.jpg,1,0,0,1
71,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-01_03-01-04_UTC.jpg,1,0,0,1
72,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-02_08-39-57_UTC.jpg,1,0,0,1
73,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-06_10-22-05_UTC.jpg,1,0,0,1
74,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-14_09-45-26_UTC.jpg,1,0,0,1
75,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-15_13-03-58_UTC.jpg,1,0,0,1
76,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-25_23-09-27_UTC.jpg,1,0,0,1
77,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-27_07-29-20_UTC.jpg,1,0,0,1
78,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-27_21-19-07_UTC.jpg,1,0,0,1
79,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-28_08-02-43_UTC.jpg,1,0,0,1
80,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-28_13-48-37_UTC.jpg,1,0,0,1
81,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-29_04-13-15_UTC.jpg,1,0,0,1
82,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-29_13-37-35_UTC.jpg,1,0,0,1
83,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-29_13-50-54_UTC.jpg,1,0,0,1
84,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-30_06-33-51_UTC.jpg,1,0,0,1
85,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2017-12-30_23-38-45_UTC.jpg,1,0,0,1
86,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-01-05_07-06-16_UTC.jpg,1,0,0,1
87,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-01-06_06-28-34_UTC.jpg,1,0,0,1
88,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-01-07_13-03-31_UTC.jpg,1,0,0,1
89,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-01-22_23-42-28_UTC.jpg,1,0,0,1
90,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-01-23_12-02-03_UTC.jpg,1,0,0,1
91,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-01-24_06-53-18_UTC.jpg,1,0,0,1
92,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-01-28_01-51-57_UTC.jpg,1,0,0,1
93,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-01-29_09-07-28_UTC.jpg,1,0,0,1
94,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-01-29_14-48-31_UTC.jpg,1,0,0,1
95,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-01-30_10-00-26_UTC.jpg,1,0,0,1
96,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-02-03_12-03-50_UTC_1.jpg,1,0,0,1
97,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-02-06_10-42-44_UTC.jpg,1,0,0,1
98,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-02-10_10-21-36_UTC.jpg,1,0,0,1
99,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-02-13_06-22-06_UTC.jpg,1,0,0,1
100,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-02-13_15-32-13_UTC.jpg,1,0,0,1
101,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-02-14_12-53-51_UTC.jpg,1,0,0,1
102,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-02-15_04-29-15_UTC.jpg,1,0,0,1
103,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-02-18_10-09-43_UTC.jpg,1,0,0,1
104,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-02-27_08-54-21_UTC.jpg,1,0,0,1
105,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-02-28_07-36-36_UTC.jpg,1,0,0,1
106,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-03-04_10-39-38_UTC.jpg,1,0,0,1
107,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-03-06_03-24-16_UTC.jpg,1,0,0,1
108,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-03-06_03-35-35_UTC.jpg,1,0,0,1
109,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-03-07_04-29-01_UTC.jpg,1,0,0,1
110,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-03-13_23-39-36_UTC.jpg,1,0,0,1
111,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-03-15_05-57-04_UTC.jpg,1,0,0,1
112,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-03-17_08-37-23_UTC.jpg,1,0,0,1
113,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-03-17_12-24-40_UTC.jpg,1,0,0,1
114,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-03-20_13-16-32_UTC_1.jpg,1,0,0,1
115,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-03-22_12-27-32_UTC.jpg,1,0,0,1
116,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-01_12-41-21_UTC_1.jpg,1,0,0,1
117,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-02_12-15-54_UTC.jpg,1,0,0,1
118,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-04_10-03-32_UTC.jpg,1,0,0,1
119,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-07_06-10-56_UTC.jpg,1,0,0,1
120,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-10_08-31-31_UTC.jpg,1,0,0,1
121,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-10_08-48-18_UTC.jpg,1,0,0,1
122,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-11_11-17-11_UTC.jpg,1,0,0,1
123,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-13_10-32-50_UTC.jpg,1,0,0,1
124,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-14_01-05-31_UTC.jpg,1,0,0,1
125,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-15_13-11-35_UTC.jpg,1,0,0,1
126,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-17_12-09-02_UTC.jpg,1,0,0,1
127,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-20_11-25-36_UTC.jpg,1,0,0,1
128,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-20_14-25-48_UTC.jpg,1,0,0,1
129,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-21_07-27-57_UTC.jpg,1,0,0,1
130,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-26_06-21-41_UTC_1.jpg,1,0,0,1
131,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-04-29_07-55-49_UTC.jpg,1,0,0,1
132,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-05-09_07-13-25_UTC.jpg,1,0,0,1
133,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-05-09_16-01-30_UTC.jpg,1,0,0,1
134,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-05-10_11-24-21_UTC_1.jpg,1,0,0,1
135,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-05-17_14-28-37_UTC.jpg,1,0,0,1
136,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-05-21_06-14-44_UTC.jpg,1,0,0,1
137,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-05-27_08-34-42_UTC.jpg,1,0,0,1
138,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-06-04_05-15-48_UTC.jpg,1,0,0,1
139,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-06-10_02-12-04_UTC.jpg,1,0,0,1
140,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-06-17_04-33-59_UTC.jpg,1,0,0,1
141,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-06-21_12-22-53_UTC.jpg,1,0,0,1
142,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-06-22_08-58-48_UTC.jpg,1,0,0,1
143,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-06-23_13-21-31_UTC.jpg,1,0,0,1
144,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-06-25_13-43-35_UTC.jpg,1,0,0,1
145,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-07-08_09-49-47_UTC_1.jpg,1,0,0,1
146,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-07-08_23-28-54_UTC.jpg,1,0,0,1
147,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-07-20_08-00-15_UTC.jpg,1,0,0,1
148,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-07-21_00-40-18_UTC.jpg,1,0,0,1
149,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-08-01_21-40-05_UTC.jpg,1,0,0,1
150,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-08-14_08-37-07_UTC.jpg,1,0,0,1
151,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-08-15_23-24-03_UTC.jpg,1,0,0,1
152,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-08-25_11-17-31_UTC.jpg,1,0,0,1
153,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-08-28_10-41-20_UTC.jpg,1,0,0,1
154,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-09-11_09-18-11_UTC.jpg,1,0,0,1
155,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-09-11_09-39-26_UTC.jpg,1,0,0,1
156,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-09-13_09-43-33_UTC_1.jpg,1,0,0,1
157,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-09-18_11-15-45_UTC.jpg,1,0,0,1
158,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-09-19_22-40-04_UTC.jpg,1,0,0,1
159,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-09-21_15-08-21_UTC.jpg,1,0,0,1
160,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-10-10_09-23-25_UTC.jpg,1,0,0,1
161,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-10-11_08-44-02_UTC.jpg,1,0,0,1
162,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-10-16_12-46-36_UTC.jpg,1,0,0,1
163,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-10-20_05-46-23_UTC.jpg,1,0,0,1
164,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-10-29_07-53-22_UTC.jpg,1,0,0,1
165,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-10-31_06-26-54_UTC_1.jpg,1,0,0,1
166,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-11-02_13-15-33_UTC.jpg,1,0,0,1
167,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-11-05_02-23-20_UTC_1.jpg,1,0,0,1
168,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-11-06_10-43-32_UTC.jpg,1,0,0,1
169,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-11-14_16-05-00_UTC.jpg,1,0,0,1
170,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-11-16_00-36-39_UTC.jpg,1,0,0,1
171,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-11-18_08-51-01_UTC.jpg,1,0,0,1
172,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-11-19_01-10-05_UTC.jpg,1,0,0,1
173,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-11-24_23-43-49_UTC.jpg,1,0,0,1
174,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-11-27_23-44-09_UTC.jpg,1,0,0,1
175,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-12-03_07-04-00_UTC.jpg,1,0,0,1
176,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-12-06_07-21-25_UTC.jpg,1,0,0,1
177,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-12-08_15-05-49_UTC.jpg,1,0,0,1
178,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-12-14_10-41-57_UTC.jpg,1,0,0,1
179,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-12-23_14-14-14_UTC.jpg,1,0,0,1
180,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-12-23_14-56-20_UTC.jpg,1,0,0,1
181,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2018-12-29_04-30-11_UTC.jpg,1,0,0,1
182,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-01-07_14-17-00_UTC.jpg,1,0,0,1
183,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-01-14_04-48-19_UTC.jpg,1,0,0,1
184,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-01-15_23-19-02_UTC.jpg,1,0,0,1
185,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-02-04_21-53-36_UTC.jpg,1,0,0,1
186,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-02-09_16-17-43_UTC.jpg,1,0,0,1
187,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-02-17_23-29-18_UTC.jpg,1,0,0,1
188,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-03-03_15-23-43_UTC.jpg,1,0,0,1
189,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-03-21_11-26-24_UTC.jpg,1,0,0,1
190,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-03-21_23-03-10_UTC_1.jpg,1,0,0,1
191,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-03-28_10-17-39_UTC.jpg,1,0,0,1
192,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-04-01_15-08-58_UTC_1.jpg,1,0,0,1
193,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-04-09_23-58-59_UTC.jpg,1,0,0,1
194,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-04-18_11-24-26_UTC.jpg,1,0,0,1
195,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-04-20_05-39-24_UTC.jpg,1,0,0,1
196,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-04-20_09-28-53_UTC.jpg,1,0,0,1
197,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-02_00-15-56_UTC.jpg,1,0,0,1
198,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-03_10-18-27_UTC_1.jpg,1,0,0,1
199,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-11_01-46-01_UTC.jpg,1,0,0,1
200,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-11_13-25-56_UTC.jpg,1,0,0,1
201,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-13_11-23-45_UTC.jpg,1,0,0,1
202,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-15_00-08-54_UTC_1.jpg,1,0,0,1
203,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-16_10-05-11_UTC.jpg,1,0,0,1
204,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-19_08-49-27_UTC.jpg,1,0,0,1
205,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-21_03-48-20_UTC.jpg,1,0,0,1
206,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-22_10-09-22_UTC.jpg,1,0,0,1
207,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-23_15-07-45_UTC_1.jpg,1,0,0,1
208,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-24_15-38-59_UTC.jpg,1,0,0,1
209,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-25_10-09-00_UTC.jpg,1,0,0,1
210,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-26_08-52-25_UTC.jpg,1,0,0,1
211,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-27_15-58-39_UTC.jpg,1,0,0,1
212,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-30_00-53-17_UTC.jpg,1,0,0,1
213,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-05-30_17-48-18_UTC.jpg,1,0,0,1
214,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-06-03_06-48-32_UTC.jpg,1,0,0,1
215,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-06-08_16-23-26_UTC_1.jpg,1,0,0,1
216,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-06-10_13-46-28_UTC_1.jpg,1,0,0,1
217,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-06-14_01-42-37_UTC_1.jpg,1,0,0,1
218,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-06-14_06-35-43_UTC.jpg,1,0,0,1
219,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-06-17_00-37-48_UTC.jpg,1,0,0,1
220,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-06-18_11-27-59_UTC_1.jpg,1,0,0,1
221,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-06-25_06-13-54_UTC.jpg,1,0,0,1
222,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-06-25_23-37-13_UTC_1.jpg,1,0,0,1
223,/content/drive/MyDrive/PFA/DATASET/Data/kurtzchong/2019-06-27_07-55-58_UTC.jpg,1,0,0,1
